,name,normal_assignment,assignment,state_var_normal_assignment,state_var_assign,if,loop,var_definition,emit,guarantee,function_call,rhs_msgsender,owner_is_msgsender,lhs_balance_assign,lhs_balance_owner_assign,is_constructor,visibility,modifier_names,is_called
2016,decreaseApproval,1,2,0,0,1,0,0,0,0,1,0,0,0,0,False,public,[],False
2017,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2018,transfer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2019,transfer,0,2,0,2,1,0,0,0,3,2,0,0,0,0,False,public,[],False
2020,transferToAddress,0,2,0,2,0,0,0,0,2,2,0,0,0,0,False,private,[],False
2021,transferToContract,0,2,0,2,0,0,0,0,2,2,0,0,0,0,False,private,[],False
2022,isContract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,private,[],False
2023,burn,0,2,0,2,0,0,0,0,1,1,0,0,0,0,False,public,[],False
2024,burnFrom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,public,[],False
2025,initialSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2026,currentBurned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2027,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,public,[],False
2028,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2029,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2030,mul,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2031,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2032,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2033,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2034,transfer,2,2,2,2,0,0,0,0,0,1,0,0,2,1,False,default,[],False
2035,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2036,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2037,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2038,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2039,transferFrom,3,3,0,0,0,0,0,0,0,1,0,0,2,0,False,default,[],False
2040,approve,1,1,0,0,0,0,0,0,1,1,0,0,0,0,False,default,[],False
2041,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2042,Ownable,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,default,[],False
2043,transferOwnership,1,1,1,1,1,0,0,0,0,0,0,0,0,0,False,default,['onlyOwner'],True
2044,setMinter,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,default,['onlyOwner'],False
2045,mint,2,2,1,1,0,0,0,0,0,1,0,0,1,0,False,default,['onlyMinter'],False
2046,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2047,tokenFallback,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,default,[],False
2048,transfer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,default,[],False
2049,transfer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,default,[],False
2050,transferAndPay,2,2,0,0,3,0,0,0,0,2,0,0,2,1,False,default,[],False
2051,mint,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,default,[],False
2052,TieToken,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,default,[],False
2053,transferAndPay,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,default,[],False
2054,enableTransfer,1,1,1,1,0,0,0,0,0,0,0,0,0,0,False,default,['onlyOwner'],False
2055,mul,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,internal,[],False
2056,div,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,internal,[],False
2057,sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2058,add,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,internal,[],False
2059,Ownable,1,1,1,1,0,0,0,0,0,0,1,1,0,0,True,public,[],False
2060,transferOwnership,1,1,1,1,0,0,0,0,1,1,0,0,0,0,False,public,['onlyOwner'],False
2061,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2062,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2063,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2064,totalSupply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2065,transfer,2,2,2,2,0,0,0,0,2,1,0,0,2,1,False,public,[],False
2066,balanceOf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2067,burn,2,2,0,0,0,0,0,0,1,1,0,0,1,0,False,public,[],False
2068,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2069,transferFrom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2070,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2071,transferFrom,3,3,0,0,0,0,0,0,3,1,0,0,2,0,False,public,[],False
2072,approve,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
2073,allowance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,public,[],False
2074,increaseApproval,1,1,0,0,0,0,0,0,0,1,0,0,0,0,False,public,[],False
2075,decreaseApproval,2,2,0,0,1,0,0,0,0,1,0,0,0,0,False,public,[],False
2076,addDistributionContract,2,2,2,2,0,0,0,0,2,0,0,0,0,0,False,external,[],False
2077,pause,1,1,1,1,0,0,0,0,0,1,0,0,0,0,False,public,"['onlyOwner', 'whenNotPaused']",False
